"","player_id","firstName","lastName","nationality","birthCity","primaryPosition","birthDate","link","s20122013","s20132014","s20142015","s20152016","s20162017","s20172018"
"1184",8475958,"Michael","Sgarbossa","CAN","Campbellville","C","1992-07-25","/api/v1/people/8475958",27,0,27,32,33,0
"1185",8477940,"Nikolaj","Ehlers","DNK","Aalborg","LW","1996-02-14","/api/v1/people/8477940",0,0,0,35,35,35
"1186",8477034,"Jaycob","Megna","USA","Plantation","D","1992-12-10","/api/v1/people/8477034",0,0,0,0,32,32
"1187",8475834,"Marcus","Sorensen","SWE","Sodertalje","LW","1992-04-07","/api/v1/people/8475834",0,0,0,0,29,29
"1188",8477931,"Tomas","Nosek","CZE","Pardubice","LW","1992-09-01","/api/v1/people/8477931",0,0,0,12,12,38
"1189",8477983,"Maxim","Letunov","RUS","Moscow","C","1996-02-20","/api/v1/people/8477983",0,0,0,0,0,0
"1190",8475169,"Evander","Kane","CAN","Vancouver","LW","1991-08-02","/api/v1/people/8475169",35,35,35,19,19,29
"1191",8480263,"Dylan","Ferguson","CAN","Lantzville","G","1998-09-20","/api/v1/people/8480263",0,0,0,0,0,38
"1192",8477180,"Aaron","Dell","CAN","Airdrie","G","1989-05-04","/api/v1/people/8477180",0,0,0,0,29,29
"1193",8477478,"William","Carrier","CAN","LaSalle","LW","1994-12-20","/api/v1/people/8477478",0,0,0,0,19,38
"1194",8476624,"Barclay","Goodrow","CAN","Toronto","RW","1993-02-26","/api/v1/people/8476624",0,0,29,29,29,29
"1195",8478414,"Timo","Meier","CHE","Herisau","RW","1996-10-08","/api/v1/people/8478414",0,0,0,0,29,29
"1196",8478099,"Kevin","Labanc","USA","Brooklyn","RW","1995-12-12","/api/v1/people/8478099",0,0,0,0,29,29
"1197",8477046,"Joakim","Ryan","USA","Rumson","D","1993-06-17","/api/v1/people/8477046",0,0,0,0,0,29
"1198",8479580,"Dylan","Gambrell","USA","Bonney Lake","C","1996-08-26","/api/v1/people/8479580",0,0,0,0,0,29
"1199",8477846,"Ryan","Carpenter","USA","Oviedo","C","1991-01-18","/api/v1/people/8477846",0,0,0,29,29,38
"1200",8475750,"Jon","Merrill","USA","Oklahoma City","D","1992-02-03","/api/v1/people/8475750",0,23,23,23,23,38
"1201",8480373,"Josef","Korenar",NA,"Pelhrimov","G","1998-01-31","/api/v1/people/8480373",0,0,0,0,0,0
"1202",8475841,"Tim","Heed","SWE","Gothenburg","D","1991-01-27","/api/v1/people/8475841",0,0,0,0,29,29
"1203",8477312,"Antoine","Bibeau","CAN","Victoriaville","G","1994-05-01","/api/v1/people/8477312",0,0,0,0,5,0
"1204",8476509,"Maxime","Lagace","CAN","Saint-Augustin","G","1993-01-12","/api/v1/people/8476509",0,0,0,0,0,38
"1205",8478434,"Keegan","Kolesar","CAN","Brandon","RW","1997-04-08","/api/v1/people/8478434",0,0,0,0,0,0
"1206",8476987,"Jake","Bischoff","USA","Cambridge","D","1994-07-25","/api/v1/people/8476987",0,0,0,0,0,0
"1207",8479980,"Nicolas","Hague","CAN","Kitchener","D","1998-12-05","/api/v1/people/8479980",0,0,0,0,0,0
"1208",8476870,"Stefan","Matteau","USA","Chicago","C","1994-02-23","/api/v1/people/8476870",23,0,23,23,0,38
"1209",8480018,"Nick","Suzuki","CAN","London","C","1999-08-10","/api/v1/people/8480018",0,0,0,0,0,0
"1210",8479996,"Cody","Glass","CAN","Winnipeg","C","1999-04-01","/api/v1/people/8479996",0,0,0,0,0,0
"1211",8476407,"Andy","Welinski","USA","Duluth","D","1993-04-27","/api/v1/people/8476407",0,0,0,0,0,32
"1212",8478873,"Troy","Terry","USA","Denver","RW","1997-09-10","/api/v1/people/8478873",0,0,0,0,0,32
"1213",8477969,"Marcus","Pettersson","SWE","Skellefteå","D","1996-05-08","/api/v1/people/8477969",0,0,0,0,0,32
"1214",8478491,"Jacob","Larsson","SWE","Ljungby","D","1997-04-29","/api/v1/people/8478491",0,0,0,0,32,0
"1215",8476329,"Travis","Boyd","USA","Hopkins","C","1993-09-14","/api/v1/people/8476329",0,0,0,0,0,24
"1216",8478477,"Mitchell","Stephens","CAN","Peterborough","C","1997-02-05","/api/v1/people/8478477",0,0,0,0,0,0
"1217",8480186,"Alexander","Volkov","RUS","Moscow","RW","1997-08-02","/api/v1/people/8480186",0,0,0,0,0,0
"1218",8480143,"Jakub","Jerabek","CZE","Pilsen","D","1991-05-12","/api/v1/people/8480143",0,0,0,0,0,24
"1219",8478472,"Mathieu","Joseph","CAN","Laval","RW","1997-02-09","/api/v1/people/8478472",0,0,0,0,0,0
"1220",8479482,"Michal","Kempny","CZE","Hodonin","D","1990-09-08","/api/v1/people/8479482",0,0,0,0,11,24
"1221",8478519,"Anthony","Cirelli","CAN","Etobicoke","C","1997-07-15","/api/v1/people/8478519",0,0,0,0,0,31
"1222",8477944,"Jakub","Vrana","CZE","Prague","LW","1996-02-28","/api/v1/people/8477944",0,0,0,0,24,24
"1223",8478049,"Ben","Thomas","CAN","Calgary","D","1996-05-28","/api/v1/people/8478049",0,0,0,0,0,0
"1224",8477831,"Pheonix","Copley","USA","North Pole","G","1992-01-18","/api/v1/people/8477831",0,0,0,18,18,0
"1225",8477314,"Brian","Pinho","USA","Beverly","C","1995-05-11","/api/v1/people/8477314",0,0,0,0,0,0
"1226",8479410,"Mikhail","Sergachev","RUS","Nizhnekamsk","D","1998-06-25","/api/v1/people/8479410",0,0,0,0,1,31
"1227",8477474,"Madison","Bowey","CAN","Winnipeg","D","1995-04-22","/api/v1/people/8477474",0,0,0,0,0,24
"1228",8477043,"Christian","Djoos","SWE","Gothenburg","D","1994-08-06","/api/v1/people/8477043",0,0,0,0,0,24
"1229",8478971,"Connor","Ingram","CAN","Saskatoon","G","1997-03-31","/api/v1/people/8478971",0,0,0,0,0,0
"1230",8477409,"Carter","Verhaeghe","CAN","Toronto","C","1995-08-14","/api/v1/people/8477409",0,0,0,0,0,0
"1231",8478416,"Erik","Cernak","SVK","Kosice","D","1997-05-28","/api/v1/people/8478416",0,0,0,0,0,0
"1232",8477966,"Dominik","Masin","CZE","Mastec Kralove","D","1996-02-01","/api/v1/people/8477966",0,0,0,0,0,0
"1233",8477573,"Nathan","Walker","AUS","Cardiff","LW","1994-02-07","/api/v1/people/8477573",0,0,0,0,0,24
"1234",8478063,"Shane","Gersich","USA","Chaska","LW","1996-07-10","/api/v1/people/8478063",0,0,0,0,0,24
"1235",8479400,"Pierre-Luc","Dubois","CAN","Ste-Agathe-Des-Monts","C","1998-06-24","/api/v1/people/8479400",0,0,0,0,0,36
"1236",8477978,"Ryan","Collins","USA","Bloomington","D","1996-05-06","/api/v1/people/8477978",0,0,0,0,0,0
"1237",8480162,"Matiss","Kivlenieks","USA","Riga","G","1996-08-26","/api/v1/people/8480162",0,0,0,0,0,0
"1238",8477424,"Juuse","Saros","FIN","Forssa","G","1995-04-19","/api/v1/people/8477424",0,0,0,34,34,34
"1239",8477387,"Emil","Pettersson","SWE","Sundsvall","C","1994-01-14","/api/v1/people/8477387",0,0,0,0,0,0
"1240",8478398,"Kyle","Connor","USA","Shelby Twp.","LW","1996-12-09","/api/v1/people/8478398",0,0,0,0,35,35
"1241",8477504,"Josh","Morrissey","CAN","Calgary","D","1995-03-28","/api/v1/people/8477504",0,0,0,35,35,35
"1242",8479329,"Frederic","Allard","CAN","St. Sauveur","D","1997-12-27","/api/v1/people/8479329",0,0,0,0,0,0
"1243",8477234,"Troy","Grosenick","USA","Brookfield","G","1989-08-27","/api/v1/people/8477234",0,0,29,0,0,0
"1244",8479293,"Brandon","Tanev","CAN","Toronto","LW","1991-12-31","/api/v1/people/8479293",0,0,0,35,35,35
"1245",8477715,"Tyler","Gaudet","CAN","Hamilton","C","1993-04-04","/api/v1/people/8477715",0,0,28,28,28,0
"1246",8476469,"Joel","Armia","FIN","Pori","RW","1993-05-31","/api/v1/people/8476469",0,0,19,35,35,35
"1247",8477359,"Tucker","Poolman","USA","Dubuque","D","1993-06-08","/api/v1/people/8477359",0,0,0,0,0,35
"1248",8479339,"Patrik","Laine","FIN","Tampere","RW","1998-04-19","/api/v1/people/8479339",0,0,0,0,35,35
"1249",8476476,"Joe","Morrow","CAN","Edmonton","D","1992-12-09","/api/v1/people/8476476",0,0,6,6,6,35
"1250",8478458,"Jack","Roslovic","USA","Columbus","C","1997-01-29","/api/v1/people/8478458",0,0,0,0,35,35
"1251",8480009,"Eeli","Tolvanen","FIN","Vihti","RW","1999-04-22","/api/v1/people/8480009",0,0,0,0,0,34
"1252",8477448,"Marko","Dano","SVK","Eisenstadt","C","1994-11-30","/api/v1/people/8477448",0,0,36,35,35,35
"1253",8473574,"Shawn","Matthias","CAN","Mississauga","LW","1988-02-19","/api/v1/people/8473574",33,33,20,5,35,35
"1254",8477380,"Jonny","Brodzinski","USA","Ham Lake","C","1993-06-19","/api/v1/people/8477380",0,0,0,0,14,14
"1255",8480147,"Oscar","Fantenberg","SWE","Ljunby","D","1991-10-07","/api/v1/people/8480147",0,0,0,0,0,14
"1256",8476983,"Paul","LaDue","USA","Grand Forks","D","1992-09-06","/api/v1/people/8476983",0,0,0,0,14,14
"1257",8480113,"Alex","Iafallo","USA","Eden","C","1993-12-21","/api/v1/people/8480113",0,0,0,0,0,14
"1258",8470602,"Dion","Phaneuf","CAN","Edmonton","D","1985-04-10","/api/v1/people/8470602",5,5,5,5,30,14
"1259",8477960,"Adrian","Kempe","SWE","Kramfors","LW","1996-09-13","/api/v1/people/8477960",0,0,0,0,14,14
"1260",8476356,"Tobias","Rieder","DEU","Landshut","RW","1993-01-10","/api/v1/people/8476356",0,0,28,28,28,14
"1261",8478020,"Michael","Amadio","CAN","Sault Ste. Marie","C","1996-05-13","/api/v1/people/8478020",0,0,0,0,0,14
"1262",8479325,"Charlie","McAvoy","USA","Long Beach","D","1997-12-21","/api/v1/people/8479325",0,0,0,0,6,6
"1263",8478435,"Dan","Vladar","CZE","Prague","G","1997-08-20","/api/v1/people/8478435",0,0,0,0,0,0
"1264",8476891,"Matt","Grzelcyk","USA","Charlestown","D","1994-01-05","/api/v1/people/8476891",0,0,0,0,6,6
"1265",8476374,"Sean","Kuraly","USA","Dublin","C","1993-01-20","/api/v1/people/8476374",0,0,0,0,6,6
"1266",8477987,"Ryan","Donato","USA","Boston","C","1996-04-09","/api/v1/people/8477987",0,0,0,0,0,6
"1267",8478443,"Brandon","Carlo","USA","Colorado Springs","D","1996-11-26","/api/v1/people/8478443",0,0,0,0,6,6
"1268",8478046,"Danton","Heinen","CAN","Langley","C","1995-07-05","/api/v1/people/8478046",0,0,0,0,6,6
"1269",8478569,"Noel","Acciari","USA","Johnston","C","1991-12-01","/api/v1/people/8478569",0,0,0,6,6,6
"1270",8477956,"David","Pastrnak","CZE","Havirov","RW","1996-05-25","/api/v1/people/8477956",0,0,6,6,6,6
"1271",8478498,"Jake","DeBrusk","CAN","Edmonton","LW","1996-10-17","/api/v1/people/8478498",0,0,0,0,0,6
"1272",8476191,"Kevan","Miller","USA","Los Angeles","D","1987-11-15","/api/v1/people/8476191",0,6,6,6,6,6
"1273",8477213,"Tim","Schaller","USA","Merrimack","C","1990-11-16","/api/v1/people/8477213",0,0,19,19,6,6
"1274",8474062,"Riley","Nash","CAN","Consort","C","1989-05-09","/api/v1/people/8474062",26,26,26,26,6,6
"1275",8475876,"Zane","McIntyre","USA","Grand Forks","G","1992-08-20","/api/v1/people/8475876",0,0,0,0,6,0
"1276",8478512,"Austin","Czarnik","USA","Detroit","C","1992-12-12","/api/v1/people/8478512",0,0,0,0,6,6
"1277",8475648,"Chris","Breen","CAN","Uxbridge","D","1989-06-29","/api/v1/people/8475648",0,21,0,0,0,0
"1278",8478485,"Zach","Senyshyn","CAN","Ottawa","RW","1997-03-30","/api/v1/people/8478485",0,0,0,0,0,0
"1279",8477320,"Anton","Blidh","SWE","Molnlycke","LW","1995-03-14","/api/v1/people/8477320",0,0,0,0,6,6
"1280",8477529,"Colby","Cave","CAN","Battleford","C","1994-12-26","/api/v1/people/8477529",0,0,0,0,0,6
"1281",8478415,"Jakub","Zboril","CZE","Brno","D","1997-02-21","/api/v1/people/8478415",0,0,0,0,0,0
"1282",8478417,"Jakob","Forsbacka Karlsson","SWE","Stockholm","C","1996-10-31","/api/v1/people/8478417",0,0,0,0,6,0
"1283",8474019,"Tommy","Cross","USA","Hartford","D","1989-09-12","/api/v1/people/8474019",0,0,0,6,6,0
"1284",8477948,"Travis","Sanheim","CAN","Elkhorn","D","1996-03-29","/api/v1/people/8477948",0,0,0,0,0,16
"1285",8478439,"Travis","Konecny","CAN","London","C","1997-03-11","/api/v1/people/8478439",0,0,0,0,16,16
"1286",8479974,"Nolan","Patrick","CAN","Winnipeg","C","1998-09-19","/api/v1/people/8479974",0,0,0,0,0,16
"1287",8477591,"Josh","Jooris","CAN","Burlington","RW","1990-07-14","/api/v1/people/8477591",0,0,21,21,28,26
"1288",8475852,"Petr","Mrazek","CZE","Ostrava","G","1992-02-14","/api/v1/people/8475852",12,12,12,12,12,16
"1289",8479944,"Zach","Aston-Reese","USA","Staten Island","C","1994-08-10","/api/v1/people/8479944",0,0,0,0,0,17
"1290",8478500,"Ivan","Provorov","RUS","Yaroslavl","D","1997-01-13","/api/v1/people/8478500",0,0,0,0,16,16
"1291",8478067,"Oskar","Lindblom","SWE","Gävle","LW","1996-08-15","/api/v1/people/8478067",0,0,0,0,0,16
"1292",8476923,"Damon","Severson","CAN","Melville","D","1994-08-07","/api/v1/people/8476923",0,0,23,23,23,23
"1293",8476207,"Brian","Gibbons","USA","Braintree","C","1988-02-26","/api/v1/people/8476207",0,17,36,0,0,23
"1294",8477463,"Steven","Santini","USA","Bronxville","D","1995-03-07","/api/v1/people/8477463",0,0,0,23,23,23
"1295",8477509,"Mirco","Mueller","CHE","Winterthur","D","1995-03-21","/api/v1/people/8477509",0,0,29,29,29,23
"1296",8479407,"Jesper","Bratt","SWE","Stockholm","LW","1998-07-30","/api/v1/people/8479407",0,0,0,0,0,23
"1297",8477425,"Miles","Wood","USA","Buffalo","LW","1995-09-13","/api/v1/people/8477425",0,0,0,23,23,23
"1298",8478401,"Pavel","Zacha","CZE","Brno","C","1997-04-06","/api/v1/people/8478401",0,0,0,23,23,23
"1299",8477355,"Will","Butcher","USA","Sun Prairie","D","1995-01-06","/api/v1/people/8477355",0,0,0,0,0,23
"1300",8476399,"Blake","Coleman","USA","Plano","C","1991-11-28","/api/v1/people/8476399",0,0,0,0,23,23
"1301",8480002,"Nico","Hischier","CHE","Brig","C","1999-01-04","/api/v1/people/8480002",0,0,0,0,0,23
"1302",8475791,"Taylor","Hall","CAN","Calgary","LW","1991-11-14","/api/v1/people/8475791",25,25,25,25,23,23
"1303",8476370,"Blake","Pietila","USA","Milford","LW","1993-02-20","/api/v1/people/8476370",0,0,0,23,23,23
"1304",8480081,"Michael","Kapla","USA","Eau Claire","D","1994-09-19","/api/v1/people/8480081",0,0,0,0,23,0
"1305",8479415,"Michael","McLeod","CAN","Mississauga","C","1998-02-03","/api/v1/people/8479415",0,0,0,0,0,0
"1306",8479250,"Nick","Lappin","USA","Geneva","RW","1992-11-01","/api/v1/people/8479250",0,0,0,0,23,23
"1307",8479291,"Kevin","Rooney","USA","Canton","C","1993-05-21","/api/v1/people/8479291",0,0,0,0,23,23
"1308",8479315,"Joey","Anderson","USA","Roseville","RW","1998-06-19","/api/v1/people/8479315",0,0,0,0,0,0
"1309",8480073,"Erik","Brannstrom","SWE","Eksjo","D","1999-09-02","/api/v1/people/8480073",0,0,0,0,0,0
"1310",8477464,"Nic","Petan","CAN","Delta","LW","1995-03-22","/api/v1/people/8477464",0,0,0,35,35,35
"1311",8478031,"Nelson","Nogier","CAN","Saskatoon","D","1996-05-27","/api/v1/people/8478031",0,0,0,0,35,0
"1312",8478915,"Sami","Niku","FIN","Haapavesi","D","1996-10-10","/api/v1/people/8478915",0,0,0,0,0,35
"1313",8477076,"JC","Lipon","CAN","Regina","RW","1993-07-10","/api/v1/people/8477076",0,0,0,35,0,0
"1314",8479378,"Logan","Stanley","CAN","Waterloo","D","1998-05-26","/api/v1/people/8479378",0,0,0,0,0,0
"1315",8478487,"Michael","Spacek","CZE","Marianske Lazne","RW","1997-04-09","/api/v1/people/8478487",0,0,0,0,0,0
"1316",8475815,"Julian","Melchiori","CAN","Richmond Hill","D","1991-12-06","/api/v1/people/8475815",0,35,0,35,35,0
"1317",8477962,"Brendan","Lemieux","USA","Denver","LW","1996-03-15","/api/v1/people/8477962",0,0,0,0,0,35
"1318",8477440,"Jan","Kostalek","CZE","Prague","D","1995-02-17","/api/v1/people/8477440",0,0,0,0,0,0
"1319",8478891,"Mason","Appleton","USA","Green Bay","C","1996-01-15","/api/v1/people/8478891",0,0,0,0,0,0
"1320",8477480,"Eric","Comrie","CAN","Edmonton","G","1995-07-06","/api/v1/people/8477480",0,0,0,0,35,35
"1321",8478029,"Chase","De Leo","USA","La Mirada","C","1995-10-25","/api/v1/people/8478029",0,0,0,35,0,0
"1322",8478424,"Jansen","Harkins","USA","Cleveland","C","1997-05-23","/api/v1/people/8478424",0,0,0,0,0,0
"1323",8476876,"Malcolm","Subban","CAN","Toronto","G","1993-12-21","/api/v1/people/8476876",0,0,6,0,6,38
"1324",8476617,"Tomas","Hyka","CZE","Mlada Boleslav","RW","1993-03-23","/api/v1/people/8476617",0,0,0,0,0,38
"1325",8477341,"Andreas","Johnsson","SWE","Gävle","LW","1994-11-21","/api/v1/people/8477341",0,0,0,0,0,5
"1326",8478408,"Travis","Dermott","CAN","Newmarket","D","1996-12-22","/api/v1/people/8478408",0,0,0,0,0,5
"1327",8470147,"Curtis","McElhinney","CAN","London","G","1983-05-23","/api/v1/people/8470147",0,36,36,36,36,5
"1328",8480356,"Kyle","Keyser",NA,"Coral Springs","G","1999-03-08","/api/v1/people/8480356",0,0,0,0,0,0
"1329",8477021,"Alexander","Kerfoot","CAN","Vancouver","C","1994-08-11","/api/v1/people/8477021",0,0,0,0,0,27
"1330",8478073,"Anton","Lindholm","SWE","Skellefteå","D","1994-11-29","/api/v1/people/8478073",0,0,0,0,27,27
"1331",8477507,"Nikita","Zadorov","RUS","Moscow","D","1995-04-16","/api/v1/people/8477507",0,19,19,27,27,27
"1332",8479370,"Tyson","Jost","CAN","St. Albert","C","1998-03-14","/api/v1/people/8479370",0,0,0,0,27,27
"1333",8476952,"Dominic","Toninato","USA","Duluth","C","1994-03-09","/api/v1/people/8476952",0,0,0,0,0,27
"1334",8477413,"Sven","Andrighetto","CHE","Zurich","RW","1993-03-21","/api/v1/people/8477413",0,0,1,1,1,27
"1335",8477456,"J.T.","Compher","USA","Northbrook","LW","1995-04-08","/api/v1/people/8477456",0,0,0,0,27,27
"1336",8479398,"Samuel","Girard","CAN","Roberval","D","1998-05-12","/api/v1/people/8479398",0,0,0,0,0,27
"1337",8478420,"Mikko","Rantanen","FIN","Nousiainen","RW","1996-10-29","/api/v1/people/8478420",0,0,0,27,27,27
"1338",8477484,"Spencer","Martin","CAN","Oakville","G","1995-06-08","/api/v1/people/8477484",0,0,0,0,27,0
"1339",8479454,"Lukas","Bengtsson","SWE","Huddinge","D","1994-04-14","/api/v1/people/8479454",0,0,0,0,0,0
"1340",8476927,"Teddy","Blueger","LVA","Riga","C","1994-08-15","/api/v1/people/8476927",0,0,0,0,0,0
"1341",8480341,"Adam","Johnson","USA","Grand Rapids","C","1994-06-22","/api/v1/people/8480341",0,0,0,0,0,0
"1342",8476974,"Thomas","Di Pauli","USA","Woodbridge","C","1994-04-29","/api/v1/people/8476974",0,0,0,0,0,0
"1343",8476388,"Andrey","Pedan","LTU","Kaunas","D","1993-07-03","/api/v1/people/8476388",0,0,0,20,0,0
"1344",8474589,"Tyler","Ennis","CAN","Edmonton","LW","1989-10-06","/api/v1/people/8474589",19,19,19,19,19,37
"1345",8476465,"Ryan","Murphy","CAN","Aurora","D","1993-03-31","/api/v1/people/8476465",26,26,26,26,26,37
"1346",8477369,"Carson","Soucy","CAN","Viking","D","1994-07-27","/api/v1/people/8477369",0,0,0,0,0,37
"1347",8478413,"Jordan","Greenway","USA","Canton","LW","1997-02-16","/api/v1/people/8478413",0,0,0,0,0,37
"1348",8478011,"Louie","Belpedio","USA","Skokie","D","1996-05-14","/api/v1/people/8478011",0,0,0,0,0,37
"1349",8475220,"Marcus","Foligno","CAN","Buffalo","LW","1991-08-10","/api/v1/people/8475220",19,19,19,19,19,37
"1350",8477050,"Jamie","Phillips","CAN","Chateauguay","G","1993-03-24","/api/v1/people/8477050",0,0,0,0,0,0
"1351",8480082,"Justin","Kloos","USA","Lakeville","C","1993-11-30","/api/v1/people/8480082",0,0,0,0,0,37
"1352",8476415,"Kyle","Rau","USA","Eden Prairie","C","1992-10-24","/api/v1/people/8476415",0,0,0,33,33,37
"1353",8479734,"Brennan","Menell","USA","Woodbury","D","1997-05-24","/api/v1/people/8479734",0,0,0,0,0,0
"1354",8474005,"Alex","Grant","CAN","Antigonish","D","1989-01-20","/api/v1/people/8474005",0,32,0,28,0,0
"1355",8480020,"Ivan","Lodnia","USA","Los Angeles","RW","1999-08-31","/api/v1/people/8480020",0,0,0,0,0,0
"1356",8475423,"Darren","Archibald","CAN","Newmarket","RW","1990-02-09","/api/v1/people/8475423",0,20,0,0,0,20
"1357",8471390,"Mike","Santorelli","CAN","Vancouver","C","1985-12-14","/api/v1/people/8471390",33,20,34,32,0,0
"1358",8470816,"Jay","Rosehill","CAN","Olds","LW","1985-07-16","/api/v1/people/8470816",16,16,0,0,0,0
"1359",8459492,"Vinny","Prospal","CZE","Ceské Budejovice","LW","1975-02-17","/api/v1/people/8459492",36,0,0,0,0,0
"1360",8471832,"Nick","Drazenovic","CAN","Prince George","C","1987-01-14","/api/v1/people/8471832",36,17,0,0,0,0
"1361",8474744,"Sean","Collins","CAN","Saskatoon","C","1988-12-29","/api/v1/people/8474744",36,36,36,24,0,0
"1362",8471348,"Nikita","Nikitin","RUS","Omsk","D","1986-06-16","/api/v1/people/8471348",36,36,25,25,0,0
"1363",8469492,"Fedor","Tyutin","RUS","Izhevsk","D","1983-07-19","/api/v1/people/8469492",36,36,36,36,27,0
"1364",8474121,"Colton","Gillies","CAN","White Rock","C","1989-02-12","/api/v1/people/8474121",36,0,0,0,0,0
"1365",8473610,"Bobby","Sanguinetti","USA","Trenton","D","1988-02-29","/api/v1/people/8473610",26,0,0,0,0,0
"1366",8470302,"Patrick","Dwyer","USA","Spokane","RW","1983-06-22","/api/v1/people/8470302",26,26,26,0,0,0
"1367",8475784,"Jeff","Skinner","CAN","Toronto","LW","1992-05-16","/api/v1/people/8475784",26,26,26,26,26,26
"1368",8474135,"Brett","Bellemore","CAN","Windsor","D","1988-06-25","/api/v1/people/8474135",26,26,26,0,0,0
"1369",8469462,"Tuomo","Ruutu","FIN","Vantaa","LW","1983-02-16","/api/v1/people/8469462",26,26,23,23,0,0
"1370",8466215,"Joe","Corvo","USA","Oak Park","D","1977-06-20","/api/v1/people/8466215",26,30,0,0,0,0
"1371",8474137,"Drayson","Bowman","USA","Grand Rapids","LW","1989-03-08","/api/v1/people/8474137",26,26,1,0,0,0
"1372",8470137,"Joni","Pitkanen","FIN","Oulu","D","1983-09-19","/api/v1/people/8470137",26,0,0,0,0,0
"1373",8470283,"Tim","Brent","CAN","Cambridge","C","1984-03-10","/api/v1/people/8470283",26,0,0,0,0,0
"1374",8469812,"Chad","LaRose","USA","Fraser","RW","1982-03-27","/api/v1/people/8469812",26,0,0,0,0,0
"1375",8474192,"Matt","Frattin","CAN","Edmonton","RW","1988-01-03","/api/v1/people/8474192",5,14,5,0,0,0
"1376",8475296,"Mitch","Callahan","USA","Whittier","RW","1991-08-17","/api/v1/people/8475296",0,12,0,0,12,0
"1377",8476822,"Luke","Glendening","USA","Grand Rapids","C","1989-04-28","/api/v1/people/8476822",0,12,12,12,12,12
"1378",8470093,"Mike","McKenna","USA","St. Louis","G","1983-04-11","/api/v1/people/8470093",0,36,28,0,0,15
"1379",8474130,"Corey","Tropp","USA","Grosse Pointe Woods","RW","1989-07-25","/api/v1/people/8474130",0,36,36,0,32,0
"1380",8476430,"Tomas","Jurco","SVK","Kosice","LW","1992-12-28","/api/v1/people/8476430",0,12,12,12,11,11
"1381",8474774,"Dalton","Prout","CAN","Kingsville","D","1990-03-13","/api/v1/people/8474774",36,36,36,36,36,23
"1382",8475637,"Bobby","Butler","USA","Marlborough","RW","1987-04-26","/api/v1/people/8475637",23,33,0,0,0,0
"1383",8467428,"Krys","Barch","CAN","Hamilton","RW","1980-03-26","/api/v1/people/8467428",23,33,0,0,0,0
"1384",8460704,"Johan","Hedberg","SWE","Leksand","G","1973-05-05","/api/v1/people/8460704",23,0,0,0,0,0
"1385",8471280,"Nick","Johnson","CAN","Calgary","RW","1985-12-24","/api/v1/people/8471280",28,6,0,0,0,0
"1386",8469664,"David","Moss","USA","Livonia","RW","1981-12-28","/api/v1/people/8469664",28,28,28,0,0,0
"1387",8475602,"Casey","Wellman","USA","Brentwood","C","1987-10-18","/api/v1/people/8475602",0,24,0,0,0,0
"1388",8475275,"Patrick","Wey","USA","Pittsburgh","D","1991-03-21","/api/v1/people/8475275",0,24,0,0,0,0
"1389",8473953,"Derek","Smith","CAN","Belleville","D","1984-10-13","/api/v1/people/8473953",21,21,0,0,0,0
"1390",8469500,"Michael","Cammalleri","CAN","Toronto","C","1982-06-08","/api/v1/people/8469500",21,21,23,23,23,25
"1391",8474038,"Paul","Byron","CAN","Ottawa","LW","1989-04-27","/api/v1/people/8474038",21,21,21,1,1,1
"1392",8471222,"Ladislav","Smid","CZE","Frydlant","D","1986-02-01","/api/v1/people/8471222",25,21,21,21,0,0
"1393",8471403,"Karri","Ramo","FIN","Asikkala","G","1986-07-01","/api/v1/people/8471403",0,21,21,21,0,0
"1394",8474577,"Joe","Colborne","CAN","Calgary","C","1990-01-30","/api/v1/people/8474577",5,21,21,21,27,0
"1395",8470180,"Eric","Nystrom","USA","Syosset","LW","1983-02-14","/api/v1/people/8470180",15,34,34,34,0,0
"1396",8476043,"Ben","Street","CAN","Coquitlam","C","1987-02-13","/api/v1/people/8476043",21,21,27,27,12,0
"1397",8470626,"Loui","Eriksson","SWE","Gothenburg","LW","1985-07-17","/api/v1/people/8470626",15,6,6,6,20,20
"1398",8469457,"Stephen","Weiss","CAN","Toronto","C","1983-04-03","/api/v1/people/8469457",33,12,12,0,0,0
"1399",8471284,"Andrej","Sekera","SVK","Bojnice","D","1986-06-08","/api/v1/people/8471284",19,26,26,25,25,25
"1400",8471804,"Nathan","Gerbe","USA","Oxford","C","1987-07-24","/api/v1/people/8471804",19,26,26,26,0,36
"1401",8462077,"Jochen","Hecht","DEU","Mannheim","C","1977-06-21","/api/v1/people/8462077",19,0,0,0,0,0
"1402",8471388,"Patrick","Kaleta","USA","Buffalo","RW","1986-06-08","/api/v1/people/8471388",19,19,19,0,0,0
"1403",8473523,"Jhonas","Enroth","SWE","Stockholm","G","1988-06-25","/api/v1/people/8473523",19,19,15,14,5,0
"1404",8475796,"Mark","Pysyk","CAN","Sherwood Park","D","1992-01-11","/api/v1/people/8475796",19,19,19,19,33,33
"1405",8464994,"Steve","Begin","CAN","Trois-Rivieres","LW","1978-06-14","/api/v1/people/8464994",21,0,0,0,0,0
"1406",8476834,"Roman","Cervenka","CZE","Praha","C","1985-12-10","/api/v1/people/8476834",21,0,0,0,0,0
"1407",8476466,"Sven","Baertschi","CHE","Bern","LW","1992-10-05","/api/v1/people/8476466",21,21,21,20,20,20
"1408",8462147,"Miikka","Kiprusoff","FIN","Turku","G","1976-10-26","/api/v1/people/8462147",21,0,0,0,0,0
